product_id,order_date,quantity,total_amount,price,base_price,category,brand,order_region,customer_region,channel,segment,discount_pct,promotion_flag,purchase_frequency,margin_pct,popularity_score,order_month,order_weekday,is_weekend,lag_1_sales,lag_7_sales,rolling_avg_7,target_demand
P074,2025-08-16,2,5655.34,2827.67,2940.0,Fashion,Zara,South,South,Web,Premium,5.0,0,4.54,0.246,0.0088688212927756,8,5,1,4.0,1.0,2.7142857142857144,2
P074,2025-08-26,1,2632.57,2632.57,2940.0,Fashion,Zara,Central,Central,Mobile App,Loyal,10.0,0,6.67,0.246,0.0088688212927756,8,1,0,2.0,3.0,2.4285714285714284,1
P074,2025-08-27,1,2505.86,2505.86,2940.0,Fashion,Zara,North,North,Mobile App,Loyal,15.0,1,5.65,0.246,0.0088688212927756,8,2,0,1.0,2.0,2.2857142857142856,1
P074,2025-08-29,1,2997.55,2997.55,2940.0,Fashion,Zara,West,West,Mobile App,Regular,0.0,0,1.08,0.246,0.0088688212927756,8,4,0,1.0,1.0,2.2857142857142856,1
P074,2025-09-05,1,2852.23,2852.23,2940.0,Fashion,Zara,West,West,Mobile App,Loyal,5.0,0,3.73,0.246,0.0088688212927756,9,4,0,1.0,2.0,2.142857142857143,1
P074,2025-09-22,3,7858.05,2619.35,2940.0,Fashion,Zara,Central,Central,Mobile App,Regular,10.0,0,2.49,0.246,0.0088688212927756,9,0,0,1.0,5.0,1.8571428571428572,3
P074,2025-10-10,1,2489.86,2489.86,2940.0,Fashion,Zara,West,West,Store,Regular,15.0,1,3.13,0.246,0.0088688212927756,10,4,0,3.0,4.0,1.4285714285714286,1
P074,2025-10-13,2,4069.52,2034.76,2940.0,Fashion,Zara,West,West,Mobile App,Budget,30.0,1,0.53,0.246,0.0088688212927756,10,0,0,1.0,2.0,1.4285714285714286,2
P074,2025-10-15,1,2205.94,2205.94,2940.0,Fashion,Zara,Central,Central,Web,Loyal,25.0,1,4.72,0.246,0.0088688212927756,10,2,0,2.0,1.0,1.4285714285714286,1
P074,2025-10-21,2,5246.72,2623.36,2940.0,Fashion,Zara,West,West,Mobile App,Premium,10.0,0,4.99,0.246,0.0088688212927756,10,1,0,1.0,1.0,1.5714285714285714,2
P074,2025-10-29,1,2185.92,2185.92,2940.0,Fashion,Zara,South,South,Web,Premium,25.0,1,2.76,0.246,0.0088688212927756,10,2,0,2.0,1.0,1.5714285714285714,1
P074,2025-10-31,2,4708.46,2354.23,2940.0,Fashion,Zara,Central,Central,Mobile App,Regular,20.0,1,2.82,0.246,0.0088688212927756,10,4,0,1.0,1.0,1.7142857142857142,2
P074,2025-11-12,1,2353.67,2353.67,2940.0,Fashion,Zara,North,North,Mobile App,Regular,20.0,1,2.02,0.246,0.0088688212927756,11,2,0,2.0,3.0,1.4285714285714286,1
P074,2025-11-22,2,4360.66,2180.33,2940.0,Fashion,Zara,West,West,Store,Regular,25.0,1,2.56,0.246,0.0088688212927756,11,5,1,1.0,1.0,1.5714285714285714,2
P074,2025-11-24,1,2327.21,2327.21,2940.0,Fashion,Zara,East,East,Mobile App,Premium,20.0,1,3.92,0.246,0.0088688212927756,11,0,0,2.0,2.0,1.4285714285714286,1
P074,2025-11-25,3,5772.21,1924.07,2940.0,Fashion,Zara,North,North,Mobile App,Premium,35.0,1,5.41,0.246,0.0088688212927756,11,1,0,1.0,1.0,1.7142857142857142,3
P074,2025-11-27,1,2746.71,2746.71,2940.0,Fashion,Zara,East,East,Mobile App,Regular,10.0,0,3.09,0.246,0.0088688212927756,11,3,0,3.0,2.0,1.5714285714285714,1
P074,2025-12-10,1,2490.71,2490.71,2940.0,Fashion,Zara,East,East,Mobile App,Regular,15.0,1,3.02,0.246,0.0088688212927756,12,2,0,1.0,1.0,1.5714285714285714,1
P074,2025-12-16,2,5256.3,2628.15,2940.0,Fashion,Zara,Central,Central,Mobile App,Loyal,10.0,0,4.12,0.246,0.0088688212927756,12,1,0,1.0,2.0,1.5714285714285714,2
P074,2025-12-18,1,2934.91,2934.91,2940.0,Fashion,Zara,North,North,Web,Premium,0.0,0,3.09,0.246,0.0088688212927756,12,3,0,2.0,1.0,1.5714285714285714,1
P075,2025-01-04,1,15981.59,15981.59,17240.0,Electronics,Samsung,North,North,Web,Premium,5.0,0,5.03,0.333,0.0119391634980988,1,5,1,0.0,0.0,1.0,1
P075,2025-01-07,3,45626.25,15208.75,17240.0,Electronics,Samsung,East,East,Web,Premium,10.0,0,4.64,0.333,0.0119391634980988,1,1,0,1.0,0.0,2.0,3
P075,2025-01-13,2,27270.24,13635.12,17240.0,Electronics,Samsung,Central,Central,Mobile App,Loyal,20.0,1,3.87,0.333,0.0119391634980988,1,0,0,3.0,0.0,2.0,2
P075,2025-01-16,3,51561.0,17187.0,17240.0,Electronics,Samsung,North,North,Web,Regular,0.0,0,3.19,0.333,0.0119391634980988,1,3,0,2.0,0.0,2.25,3
P075,2025-02-03,1,17348.21,17348.21,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,0.0,0,5.21,0.333,0.0119391634980988,2,0,0,3.0,0.0,2.0,1
P075,2025-02-09,2,34623.22,17311.61,17240.0,Electronics,Samsung,North,North,Web,Premium,0.0,0,3.09,0.333,0.0119391634980988,2,6,1,1.0,0.0,2.0,2
P075,2025-02-22,1,14541.25,14541.25,17240.0,Electronics,Samsung,East,East,Mobile App,Premium,15.0,1,4.64,0.333,0.0119391634980988,2,5,1,2.0,0.0,1.8571428571428572,1
P075,2025-03-01,1,16992.85,16992.85,17240.0,Electronics,Samsung,North,North,Store,Regular,0.0,0,2.99,0.333,0.0119391634980988,3,5,1,1.0,1.0,1.8571428571428572,1
P075,2025-03-14,4,70100.6,17525.15,17240.0,Electronics,Samsung,North,North,Mobile App,Loyal,0.0,0,6.27,0.333,0.0119391634980988,3,4,0,1.0,3.0,2.0,4
P075,2025-03-18,3,38671.05,12890.35,17240.0,Electronics,Samsung,South,South,Store,Loyal,25.0,1,6.37,0.333,0.0119391634980988,3,1,0,4.0,2.0,2.142857142857143,3
P075,2025-03-23,2,33991.82,16995.91,17240.0,Electronics,Samsung,South,South,Mobile App,Regular,0.0,0,1.43,0.333,0.0119391634980988,3,6,1,3.0,3.0,2.0,2
P075,2025-03-24,2,29212.1,14606.05,17240.0,Electronics,Samsung,North,North,Store,Premium,15.0,1,4.47,0.333,0.0119391634980988,3,0,0,2.0,1.0,2.142857142857143,2
P075,2025-04-03,2,33208.68,16604.34,17240.0,Electronics,Samsung,North,North,Mobile App,Regular,5.0,0,2.29,0.333,0.0119391634980988,4,3,0,2.0,2.0,2.142857142857143,2
P075,2025-04-04,2,31706.9,15853.45,17240.0,Electronics,Samsung,West,West,Store,Regular,5.0,0,1.75,0.333,0.0119391634980988,4,4,0,2.0,1.0,2.2857142857142856,2
P075,2025-05-01,4,58506.56,14626.64,17240.0,Electronics,Samsung,West,West,Mobile App,Loyal,15.0,1,4.37,0.333,0.0119391634980988,5,3,0,2.0,1.0,2.7142857142857144,4
P075,2025-05-03,5,65193.0,13038.6,17240.0,Electronics,Samsung,East,East,Mobile App,Premium,25.0,1,4.05,0.333,0.0119391634980988,5,5,1,4.0,4.0,2.857142857142857,5
P075,2025-05-05,2,30980.66,15490.33,17240.0,Electronics,Samsung,North,North,Mobile App,Loyal,10.0,0,5.95,0.333,0.0119391634980988,5,0,0,5.0,3.0,2.7142857142857144,2
P075,2025-05-18,2,27444.0,13722.0,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,20.0,1,5.28,0.333,0.0119391634980988,5,6,1,2.0,2.0,2.7142857142857144,2
P075,2025-05-20,3,47399.73,15799.91,17240.0,Electronics,Samsung,Central,Central,Mobile App,Loyal,10.0,0,6.67,0.333,0.0119391634980988,5,1,0,2.0,2.0,2.857142857142857,3
P075,2025-05-24,1,17558.89,17558.89,17240.0,Electronics,Samsung,North,North,Store,Loyal,0.0,0,6.27,0.333,0.0119391634980988,5,5,1,3.0,2.0,2.7142857142857144,1
P075,2025-05-25,2,35054.6,17527.3,17240.0,Electronics,Samsung,Central,Central,Web,Premium,0.0,0,3.66,0.333,0.0119391634980988,5,6,1,1.0,2.0,2.7142857142857144,2
P075,2025-05-28,1,15558.18,15558.18,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,10.0,0,2.32,0.333,0.0119391634980988,5,2,0,2.0,4.0,2.2857142857142856,1
P075,2025-06-05,1,12858.49,12858.49,17240.0,Electronics,Samsung,South,South,Store,Loyal,25.0,1,4.1,0.333,0.0119391634980988,6,3,0,1.0,5.0,1.7142857142857142,1
P075,2025-06-12,2,28919.42,14459.71,17240.0,Electronics,Samsung,South,South,Mobile App,Budget,15.0,1,1.09,0.333,0.0119391634980988,6,3,0,1.0,2.0,1.7142857142857142,2
P075,2025-06-13,1,16802.75,16802.75,17240.0,Electronics,Samsung,South,South,Mobile App,Loyal,0.0,0,6.37,0.333,0.0119391634980988,6,4,0,2.0,2.0,1.5714285714285714,1
P075,2025-06-17,1,15234.81,15234.81,17240.0,Electronics,Samsung,West,West,Web,Regular,10.0,0,1.96,0.333,0.0119391634980988,6,1,0,1.0,3.0,1.2857142857142858,1
P075,2025-06-21,2,27642.66,13821.33,17240.0,Electronics,Samsung,East,East,Web,Premium,20.0,1,3.78,0.333,0.0119391634980988,6,5,1,1.0,1.0,1.4285714285714286,2
P075,2025-06-24,5,83704.5,16740.9,17240.0,Electronics,Samsung,South,South,Web,Regular,0.0,0,2.44,0.333,0.0119391634980988,6,1,0,2.0,2.0,1.8571428571428572,5
P075,2025-07-05,2,27168.76,13584.38,17240.0,Electronics,Samsung,Central,Central,Web,Loyal,20.0,1,4.92,0.333,0.0119391634980988,7,5,1,5.0,1.0,2.0,2
P075,2025-07-13,25,348916.0,13956.64,17240.0,Electronics,Samsung,West,West,Mobile App,Premium,20.0,1,3.24,0.333,0.0119391634980988,7,6,1,2.0,1.0,5.428571428571429,25
P075,2025-07-15,25,321147.75,12845.91,17240.0,Electronics,Samsung,West,West,Mobile App,Budget,25.0,1,0.87,0.333,0.0119391634980988,7,1,0,25.0,2.0,8.714285714285714,25
P075,2025-07-30,1,13513.76,13513.76,17240.0,Electronics,Samsung,North,North,Mobile App,Regular,20.0,1,3.02,0.333,0.0119391634980988,7,2,0,25.0,1.0,8.714285714285714,1
P075,2025-08-01,1,15016.89,15016.89,17240.0,Electronics,Samsung,Central,Central,Mobile App,Loyal,15.0,1,3.87,0.333,0.0119391634980988,8,4,0,1.0,1.0,8.714285714285714,1
P075,2025-08-06,3,46705.92,15568.64,17240.0,Electronics,Samsung,South,South,Mobile App,Regular,10.0,0,1.73,0.333,0.0119391634980988,8,2,0,1.0,2.0,8.857142857142858,3
P075,2025-08-12,3,40989.33,13663.11,17240.0,Electronics,Samsung,West,West,Mobile App,Premium,20.0,1,3.64,0.333,0.0119391634980988,8,1,0,3.0,5.0,8.571428571428571,3
P075,2025-08-16,2,29223.36,14611.68,17240.0,Electronics,Samsung,South,South,Mobile App,Regular,15.0,1,1.2,0.333,0.0119391634980988,8,5,1,3.0,2.0,8.571428571428571,2
P075,2025-08-21,6,94487.64,15747.94,17240.0,Electronics,Samsung,East,East,Mobile App,Regular,10.0,0,2.16,0.333,0.0119391634980988,8,3,0,2.0,25.0,5.857142857142857,6
P075,2025-08-24,1,15288.89,15288.89,17240.0,Electronics,Samsung,East,East,Mobile App,Premium,10.0,0,4.13,0.333,0.0119391634980988,8,6,1,6.0,25.0,2.4285714285714284,1
P075,2025-08-26,3,49174.8,16391.6,17240.0,Electronics,Samsung,West,West,Mobile App,Regular,5.0,0,1.77,0.333,0.0119391634980988,8,1,0,1.0,1.0,2.7142857142857144,3
P075,2025-08-28,17,105948.12,9678.029999999999,17240.0,Electronics,Samsung,South,South,Mobile App,Budget,45.0,1,1.5150000000000001,0.333,0.0119391634980988,8,3,0,3.0,1.0,5.0,17
P075,2025-08-31,4,65428.84,16357.21,17240.0,Electronics,Samsung,West,West,Store,Budget,5.0,0,1.23,0.333,0.0119391634980988,8,6,1,17.0,3.0,5.142857142857143,4
P075,2025-09-02,4,57811.88,14452.97,17240.0,Electronics,Samsung,Central,Central,Store,Regular,15.0,1,3.15,0.333,0.0119391634980988,9,1,0,4.0,3.0,5.285714285714286,4
P075,2025-09-13,5,59882.65,11976.53,17240.0,Electronics,Samsung,South,South,Web,Regular,30.0,1,2.44,0.333,0.0119391634980988,9,5,1,4.0,2.0,5.714285714285714,5
P075,2025-10-04,1,15274.49,15274.49,17240.0,Electronics,Samsung,West,West,Web,Premium,10.0,0,3.83,0.333,0.0119391634980988,10,5,1,5.0,6.0,5.0,1
P075,2025-10-15,2,23110.0,11555.0,17240.0,Electronics,Samsung,South,South,Mobile App,Loyal,35.0,1,3.59,0.333,0.0119391634980988,10,2,0,1.0,1.0,5.142857142857143,2
P075,2025-10-18,3,36418.5,12550.66,17240.0,Electronics,Samsung,East,East,Mobile App,Regular,27.5,1,3.785,0.333,0.0119391634980988,10,5,1,2.0,3.0,5.142857142857143,3
P075,2025-10-22,1,15032.17,15032.17,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,10.0,0,2.39,0.333,0.0119391634980988,10,2,0,3.0,17.0,2.857142857142857,1
P075,2025-10-24,2,31216.78,15608.39,17240.0,Electronics,Samsung,South,South,Mobile App,Regular,10.0,0,2.47,0.333,0.0119391634980988,10,4,0,1.0,4.0,2.5714285714285716,2
P075,2025-10-26,3,35985.84,11995.28,17240.0,Electronics,Samsung,North,North,Mobile App,Regular,30.0,1,3.12,0.333,0.0119391634980988,10,6,1,2.0,4.0,2.4285714285714284,3
P075,2025-10-29,3,38977.14,13005.310000000001,17240.0,Electronics,Samsung,South,South,Web,Loyal,25.0,1,5.074999999999999,0.333,0.0119391634980988,10,2,0,3.0,5.0,2.142857142857143,3
P075,2025-10-31,2,30583.22,15291.61,17240.0,Electronics,Samsung,East,East,Web,Premium,10.0,0,4.42,0.333,0.0119391634980988,10,4,0,3.0,1.0,2.2857142857142856,2
P075,2025-11-01,3,46066.62,15355.54,17240.0,Electronics,Samsung,East,East,Mobile App,Regular,10.0,0,2.9,0.333,0.0119391634980988,11,5,1,2.0,2.0,2.4285714285714284,3
P075,2025-11-07,2,28949.12,14474.56,17240.0,Electronics,Samsung,Central,Central,Mobile App,Loyal,15.0,1,6.57,0.333,0.0119391634980988,11,4,0,3.0,3.0,2.2857142857142856,2
P075,2025-11-10,2,30927.35,15463.675,17240.0,Electronics,Samsung,North,North,Store,Regular,10.0,0,3.4749999999999996,0.333,0.0119391634980988,11,0,0,2.0,1.0,2.4285714285714284,2
P075,2025-11-11,1,12817.57,12817.57,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,25.0,1,2.63,0.333,0.0119391634980988,11,1,0,2.0,2.0,2.2857142857142856,1
P075,2025-11-12,1,11238.56,11238.56,17240.0,Electronics,Samsung,East,East,Mobile App,Premium,35.0,1,4.91,0.333,0.0119391634980988,11,2,0,1.0,3.0,2.0,1
P075,2025-11-16,2,26121.06,13060.53,17240.0,Electronics,Samsung,East,East,Mobile App,Regular,25.0,1,2.59,0.333,0.0119391634980988,11,6,1,1.0,3.0,1.8571428571428572,2
P075,2025-11-19,1,15128.41,15128.41,17240.0,Electronics,Samsung,South,South,Web,Regular,15.0,1,1.8,0.333,0.0119391634980988,11,2,0,2.0,2.0,1.7142857142857142,1
P075,2025-11-21,4,45347.76,11336.94,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,35.0,1,2.59,0.333,0.0119391634980988,11,4,0,1.0,3.0,1.8571428571428572,4
P075,2025-11-24,2,28041.02,14020.51,17240.0,Electronics,Samsung,North,North,Web,Loyal,15.0,1,6.89,0.333,0.0119391634980988,11,0,0,4.0,2.0,1.8571428571428572,2
P075,2025-11-25,1,14533.22,14533.22,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,15.0,1,5.15,0.333,0.0119391634980988,11,1,0,2.0,2.0,1.7142857142857142,1
P075,2025-12-06,1,12772.89,12772.89,17240.0,Electronics,Samsung,East,East,Store,Loyal,25.0,1,4.0,0.333,0.0119391634980988,12,5,1,1.0,1.0,1.7142857142857142,1
P075,2025-12-08,2,29337.22,14668.61,17240.0,Electronics,Samsung,Central,Central,Mobile App,Premium,15.0,1,3.74,0.333,0.0119391634980988,12,0,0,1.0,1.0,1.8571428571428572,2
P075,2025-12-11,5,67628.52,13446.59,17240.0,Electronics,Samsung,West,West,Mobile App,Regular,22.5,1,3.9349999999999996,0.333,0.0119391634980988,12,3,0,2.0,2.0,2.2857142857142856,5
P075,2025-12-13,1,13608.48,13608.48,17240.0,Electronics,Samsung,West,West,Mobile App,Budget,20.0,1,0.42,0.333,0.0119391634980988,12,5,1,5.0,1.0,2.2857142857142856,1
P075,2025-12-18,3,47315.93,15771.976666666667,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,8.333333333333334,1,5.1499999999999995,0.333,0.0119391634980988,12,3,0,1.0,4.0,2.142857142857143,3
P075,2025-12-23,5,82021.05,16404.21,17240.0,Electronics,Samsung,North,North,Mobile App,Premium,5.0,0,5.21,0.333,0.0119391634980988,12,1,0,3.0,2.0,2.5714285714285716,5
P076,2025-01-02,3,17268.81,5756.27,6640.0,Sports,Yonex,East,East,Mobile App,Regular,15.0,1,2.2,0.291,0.0145342205323193,1,3,0,0.0,0.0,3.0,3
P076,2025-01-05,1,4979.34,4979.34,6640.0,Sports,Yonex,Central,Central,Mobile App,Regular,25.0,1,3.03,0.291,0.0145342205323193,1,6,1,3.0,0.0,2.0,1
P076,2025-01-06,3,19626.96,6542.32,6640.0,Sports,Yonex,Central,Central,Store,Loyal,0.0,0,5.24,0.291,0.0145342205323193,1,0,0,1.0,0.0,2.3333333333333335,3
P076,2025-01-13,2,11804.62,5902.31,6640.0,Sports,Yonex,East,East,Mobile App,Regular,10.0,0,2.96,0.291,0.0145342205323193,1,0,0,3.0,0.0,2.25,2
P076,2025-01-16,2,9995.32,4997.66,6640.0,Sports,Yonex,East,East,Store,Premium,25.0,1,4.84,0.291,0.0145342205323193,1,3,0,2.0,0.0,2.2,2
P076,2025-01-29,2,26582.84,13291.42,6640.0,Sports,Yonex,North,North,Mobile App,Premium,30.0,1,5.21,0.291,0.0145342205323193,1,2,0,2.0,0.0,2.1666666666666665,2
P076,2025-02-09,4,26112.68,6528.17,6640.0,Sports,Yonex,Central,Central,Store,Loyal,0.0,0,5.24,0.291,0.0145342205323193,2,6,1,2.0,0.0,2.4285714285714284,4
P076,2025-02-15,3,16582.74,5527.58,6640.0,Sports,Yonex,North,North,Mobile App,Premium,15.0,1,4.97,0.291,0.0145342205323193,2,5,1,4.0,3.0,2.4285714285714284,3
P076,2025-02-23,5,33939.95,6787.99,6640.0,Sports,Yonex,South,South,Mobile App,Budget,0.0,0,0.98,0.291,0.0145342205323193,2,6,1,3.0,1.0,3.0,5
P076,2025-02-28,3,19085.1,6361.7,6640.0,Sports,Yonex,West,West,Mobile App,Premium,5.0,0,4.77,0.291,0.0145342205323193,2,4,0,5.0,3.0,3.0,3
P076,2025-03-01,1,5097.75,5097.75,6640.0,Sports,Yonex,East,East,Mobile App,Premium,25.0,1,4.13,0.291,0.0145342205323193,3,5,1,3.0,2.0,2.857142857142857,1
P076,2025-03-06,2,13215.36,6607.68,6640.0,Sports,Yonex,South,South,Store,Regular,0.0,0,2.44,0.291,0.0145342205323193,3,3,0,1.0,2.0,2.857142857142857,2
P076,2025-03-10,3,17084.9,5770.66,6640.0,Sports,Yonex,West,West,Web,Premium,12.5,1,3.7600000000000002,0.291,0.0145342205323193,3,0,0,2.0,2.0,3.0,3
P076,2025-03-12,3,17618.76,5872.92,6640.0,Sports,Yonex,North,North,Web,Loyal,10.0,0,5.65,0.291,0.0145342205323193,3,2,0,3.0,4.0,2.857142857142857,3
P076,2025-03-15,2,44011.08,22005.54,6640.0,Sports,Yonex,North,North,Mobile App,Premium,15.0,1,2.69,0.291,0.0145342205323193,3,5,1,3.0,3.0,2.7142857142857144,2
P076,2025-03-16,3,17722.98,5907.66,6640.0,Sports,Yonex,East,East,Web,Loyal,10.0,0,4.0,0.291,0.0145342205323193,3,6,1,2.0,5.0,2.4285714285714284,3
P076,2025-03-26,1,5951.11,5951.11,6640.0,Sports,Yonex,South,South,Mobile App,Loyal,10.0,0,5.93,0.291,0.0145342205323193,3,2,0,3.0,3.0,2.142857142857143,1
P076,2025-03-29,2,9907.34,4953.67,6640.0,Sports,Yonex,South,South,Mobile App,Regular,25.0,1,2.71,0.291,0.0145342205323193,3,5,1,1.0,1.0,2.2857142857142856,2
P076,2025-03-31,1,5406.12,5406.12,6640.0,Sports,Yonex,East,East,Web,Loyal,20.0,1,6.9,0.291,0.0145342205323193,3,0,0,2.0,2.0,2.142857142857143,1
P076,2025-04-05,3,15551.25,5183.75,6640.0,Sports,Yonex,North,North,Mobile App,Premium,20.0,1,5.28,0.291,0.0145342205323193,4,5,1,1.0,3.0,2.142857142857143,3
P076,2025-04-11,2,9300.54,4650.27,6640.0,Sports,Yonex,Central,Central,Web,Premium,30.0,1,3.66,0.291,0.0145342205323193,4,4,0,3.0,3.0,2.0,2
P076,2025-04-19,2,12585.72,6292.86,6640.0,Sports,Yonex,North,North,Store,Premium,5.0,0,5.41,0.291,0.0145342205323193,4,5,1,2.0,2.0,2.0,2
P076,2025-05-07,4,18793.04,4698.26,6640.0,Sports,Yonex,South,South,Mobile App,Regular,30.0,1,2.8,0.291,0.0145342205323193,5,2,0,2.0,3.0,2.142857142857143,4
P076,2025-05-12,1,6704.37,6704.37,6640.0,Sports,Yonex,North,North,Mobile App,Premium,0.0,0,4.36,0.291,0.0145342205323193,5,0,0,4.0,1.0,2.142857142857143,1
P076,2025-05-17,4,24548.28,6137.07,6640.0,Sports,Yonex,West,West,Mobile App,Regular,7.5,0,3.665,0.291,0.0145342205323193,5,5,1,1.0,2.0,2.4285714285714284,4
P076,2025-05-19,1,6660.51,6660.51,6640.0,Sports,Yonex,East,East,Web,Regular,0.0,0,2.22,0.291,0.0145342205323193,5,0,0,4.0,1.0,2.4285714285714284,1
P076,2025-05-31,4,25333.08,6333.27,6640.0,Sports,Yonex,East,East,Mobile App,Loyal,5.0,0,3.8,0.291,0.0145342205323193,5,5,1,1.0,3.0,2.5714285714285716,4
P076,2025-06-08,2,9455.7,4727.85,6640.0,Sports,Yonex,East,East,Mobile App,Premium,30.0,1,4.84,0.291,0.0145342205323193,6,6,1,4.0,2.0,2.5714285714285716,2
P076,2025-06-10,2,13445.7,6722.85,6640.0,Sports,Yonex,Central,Central,Web,Loyal,0.0,0,6.67,0.291,0.0145342205323193,6,1,0,2.0,2.0,2.5714285714285716,2
P076,2025-06-14,5,31797.809999999998,6398.74,6640.0,Sports,Yonex,North,North,Web,Loyal,2.5,0,3.99,0.291,0.0145342205323193,6,5,1,2.0,4.0,2.7142857142857144,5
P076,2025-06-19,5,30354.07,6175.98,6640.0,Sports,Yonex,West,West,Mobile App,Premium,7.5,1,3.045,0.291,0.0145342205323193,6,3,0,5.0,1.0,3.2857142857142856,5
P076,2025-06-22,3,20069.52,6689.84,6640.0,Sports,Yonex,North,North,Web,Regular,0.0,0,1.5,0.291,0.0145342205323193,6,6,1,5.0,4.0,3.142857142857143,3
P076,2025-06-28,3,17330.85,5776.95,6640.0,Sports,Yonex,South,South,Mobile App,Premium,15.0,1,2.97,0.291,0.0145342205323193,6,5,1,3.0,1.0,3.4285714285714284,3
P076,2025-07-04,2,10965.9,5482.95,6640.0,Sports,Yonex,West,West,Web,Budget,20.0,1,1.49,0.291,0.0145342205323193,7,4,0,3.0,4.0,3.142857142857143,2
P076,2025-07-05,20,309923.8,15496.19,6640.0,Sports,Yonex,South,South,Web,Premium,10.0,0,5.02,0.291,0.0145342205323193,7,5,1,2.0,2.0,5.714285714285714,20
P076,2025-07-08,1,5956.79,5956.79,6640.0,Sports,Yonex,Central,Central,Store,Loyal,10.0,0,6.57,0.291,0.0145342205323193,7,1,0,20.0,2.0,5.571428571428571,1
P076,2025-07-11,3,19622.61,6540.87,6640.0,Sports,Yonex,East,East,Store,Premium,0.0,0,4.05,0.291,0.0145342205323193,7,4,0,1.0,5.0,5.285714285714286,3
P076,2025-07-16,2,12891.91,6445.955,6640.0,Sports,Yonex,West,West,Mobile App,Loyal,2.5,0,5.9350000000000005,0.291,0.0145342205323193,7,2,0,3.0,5.0,4.857142857142857,2
P076,2025-07-23,3,17688.81,5896.27,6640.0,Sports,Yonex,West,West,Web,Regular,10.0,0,1.21,0.291,0.0145342205323193,7,2,0,2.0,3.0,4.857142857142857,3
P076,2025-07-24,3,16100.67,5366.89,6640.0,Sports,Yonex,West,West,Store,Premium,20.0,1,4.77,0.291,0.0145342205323193,7,3,0,3.0,3.0,4.857142857142857,3
P076,2025-07-26,1,6506.41,6506.41,6640.0,Sports,Yonex,North,North,Mobile App,Regular,0.0,0,1.83,0.291,0.0145342205323193,7,5,1,3.0,2.0,4.714285714285714,1
P076,2025-08-01,2,10509.5,5254.75,6640.0,Sports,Yonex,East,East,Mobile App,Premium,20.0,1,4.84,0.291,0.0145342205323193,8,4,0,1.0,20.0,2.142857142857143,2
P076,2025-08-05,27,424736.73,15730.99,6640.0,Sports,Yonex,South,South,Store,Loyal,20.0,1,6.37,0.291,0.0145342205323193,8,1,0,2.0,1.0,5.857142857142857,27
P076,2025-08-06,1,6227.29,6227.29,6640.0,Sports,Yonex,Central,Central,Store,Loyal,5.0,0,4.92,0.291,0.0145342205323193,8,2,0,27.0,3.0,5.571428571428571,1
P076,2025-08-09,1,6605.16,6605.16,6640.0,Sports,Yonex,West,West,Web,Budget,0.0,0,1.49,0.291,0.0145342205323193,8,5,1,1.0,2.0,5.428571428571429,1
P076,2025-08-10,1,5277.9,5277.9,6640.0,Sports,Yonex,North,North,Mobile App,Regular,20.0,1,2.81,0.291,0.0145342205323193,8,6,1,1.0,3.0,5.142857142857143,1
P076,2025-08-12,1,6000.35,6000.35,6640.0,Sports,Yonex,North,North,Mobile App,Loyal,10.0,0,6.1,0.291,0.0145342205323193,8,1,0,1.0,3.0,4.857142857142857,1
P076,2025-08-17,2,10704.08,5352.04,6640.0,Sports,Yonex,North,North,Mobile App,Regular,20.0,1,1.34,0.291,0.0145342205323193,8,6,1,1.0,1.0,5.0,2
P076,2025-08-25,1,5637.33,5637.33,6640.0,Sports,Yonex,North,North,Store,Loyal,15.0,1,6.27,0.291,0.0145342205323193,8,0,0,2.0,2.0,4.857142857142857,1
P076,2025-09-06,25,158422.0,6336.88,6640.0,Sports,Yonex,West,West,Web,Premium,5.0,0,3.2,0.291,0.0145342205323193,9,5,1,1.0,27.0,4.571428571428571,25
P076,2025-09-11,2,11134.98,5567.49,6640.0,Sports,Yonex,West,West,Web,Premium,15.0,1,2.2,0.291,0.0145342205323193,9,3,0,25.0,1.0,4.714285714285714,2
P076,2025-09-12,3,18224.79,6074.93,6640.0,Sports,Yonex,East,East,Web,Loyal,10.0,0,3.8,0.291,0.0145342205323193,9,4,0,2.0,1.0,5.0,3
P076,2025-09-14,2,13237.94,6618.97,6640.0,Sports,Yonex,North,North,Mobile App,Premium,0.0,0,4.38,0.291,0.0145342205323193,9,6,1,3.0,1.0,5.142857142857143,2
P076,2025-09-29,2,13546.9,6773.45,6640.0,Sports,Yonex,East,East,Mobile App,Regular,0.0,0,2.5,0.291,0.0145342205323193,9,0,0,2.0,1.0,5.285714285714286,2
P076,2025-10-03,2,12080.62,6040.31,6640.0,Sports,Yonex,North,North,Mobile App,Budget,10.0,0,0.58,0.291,0.0145342205323193,10,4,0,2.0,2.0,5.285714285714286,2
P076,2025-10-04,2,8585.34,4292.67,6640.0,Sports,Yonex,South,South,Web,Premium,35.0,1,5.02,0.291,0.0145342205323193,10,5,1,2.0,1.0,5.428571428571429,2
