order_id,product_id,customer_id,quantity,price,total_amount,unit_price,discount_pct,promotion_flag,anomaly_flag
O00485,P016,C0098,2,3878.5,7757.0,3878.5,25,1,0
O00618,P061,C0477,4,7244.35,28977.4,7244.35,25,1,0
O00714,P006,C0118,3,5182.31,15546.93,5182.31,15,1,0
O01078,P071,C0079,2,1456.24,2912.48,1456.24,10,0,0
O01351,P003,C0456,3,169.19,507.57,169.19,15,1,0
O02126,P072,C0328,1,1412.84,1412.84,1412.84,20,1,0
O02288,P082,C0359,2,5054.51,10109.02,5054.51,15,1,0
O02903,P080,C0171,3,15354.42,46063.26,15354.42,20,1,0
O03374,P017,C0404,2,331.7,663.4,331.7,10,0,0
O03455,P032,C0047,1,251.98,251.98,251.98,20,1,0
O03740,P081,C0383,2,10945.18,21890.36,10945.18,15,1,0
O04560,P061,C0486,2,7755.53,15511.06,7755.53,20,1,0
O00454,P009,C0070,1,5425.36,5425.36,5425.36,10,0,0
O00697,P081,C0218,2,9934.68,19869.36,9934.68,25,1,0
O01081,P033,C0476,3,109.57,328.71,109.57,15,1,0
O01258,P085,C0231,2,3920.53,7841.06,3920.53,35,1,0
O01665,P061,C0020,3,8238.76,24716.28,8238.76,15,1,0
O01690,P099,C0066,1,2345.59,2345.59,2345.59,25,1,0
O01847,P018,C0469,1,3548.3,3548.3,3548.3,20,1,0
O02145,P072,C0340,2,1235.49,2470.98,1235.49,30,1,0
O02174,P027,C0425,2,2002.18,4004.36,2002.18,25,1,0
O02283,P002,C0442,1,5097.53,5097.53,5097.53,10,0,0
O02712,P050,C0069,3,520.7,1562.1,520.6999999999999,10,0,0
O02823,P074,C0434,2,2623.36,5246.72,2623.36,10,0,0
O02882,P066,C0247,5,12317.9,61589.5,12317.9,10,0,0
O02919,P048,C0199,2,3567.58,7135.16,3567.58,15,1,0
O02962,P080,C0103,2,13312.31,26624.62,13312.31,30,1,0
O03134,P044,C0014,1,1280.62,1280.62,1280.62,25,1,0
O03376,P015,C0287,2,1372.89,2745.78,1372.89,15,1,0
O03633,P068,C0067,2,525.46,1050.92,525.46,35,1,0
O04069,P009,C0247,2,4305.28,8610.56,4305.28,30,1,0
O04215,P044,C0009,1,1254.18,1254.18,1254.18,25,1,0
O01434,P037,C0289,3,279.64,838.92,279.64,20,1,0
O01672,P007,C0452,2,1371.88,2743.76,1371.88,15,1,0
O01862,P004,C0158,3,83.96,251.88,83.96,30,1,0
O01865,P075,C0141,1,15032.17,15032.17,15032.17,10,0,0
O02031,P039,C0118,1,99.64,99.64,99.64,25,1,0
O02294,P008,C0171,3,868.07,2604.21,868.07,15,1,0
O02753,P047,C0243,1,697.3,697.3,697.3,15,1,0
O04016,P077,C0244,1,3674.57,3674.57,3674.57,25,1,0
O04058,P064,C0252,1,3098.41,3098.41,3098.41,20,1,0
O04104,P003,C0396,1,168.87,168.87,168.87,15,1,0
O04125,P044,C0287,2,1107.4,2214.8,1107.4,35,1,0
O04140,P076,C0098,1,5622.71,5622.71,5622.71,15,1,0
O04823,P028,C0123,1,3748.36,3748.36,3748.36,20,1,0
O04903,P084,C0169,1,145.87,145.87,145.87,30,1,0
O04945,P015,C0123,5,1096.3,5481.5,1096.3,30,1,0
O04963,P047,C0068,1,574.31,574.31,574.31,30,1,0
O04976,P018,C0163,1,3784.34,3784.34,3784.34,15,1,0
O02643,P077,C0171,2,3681.38,7362.76,3681.38,25,1,0
O03011,P039,C0275,2,97.77,195.54,97.77,25,1,0
O04099,P046,C0226,1,739.21,739.21,739.21,15,1,0
O04287,P052,C0278,1,3746.48,3746.48,3746.48,20,1,0
O04331,P063,C0205,1,582.11,582.11,582.11,10,0,0
O04544,P030,C0103,3,2481.67,7445.01,2481.67,10,0,0
O00246,P031,C0136,2,35057.22,70114.44,35057.22,25,1,0
O00379,P095,C0377,4,3896.48,15585.92,3896.48,20,1,0
O01130,P071,C0276,3,1273.93,3821.79,1273.93,20,1,0
O01359,P081,C0134,5,11510.56,57552.8,11510.560000000001,10,0,0
O01526,P092,C0073,1,251.22,251.22,251.22,10,0,0
O01899,P032,C0017,1,229.34,229.34,229.34,25,1,0
O02144,P075,C0267,2,15608.39,31216.78,15608.39,10,0,0
O02270,P049,C0297,6,1189.0,7134.0,1189.0,10,0,0
O02368,P067,C0232,2,6886.67,13773.34,6886.67,35,1,0
O02644,P040,C0169,2,1665.97,3331.94,1665.97,15,1,0
O02678,P018,C0225,1,3103.26,3103.26,3103.26,30,1,0
O03253,P012,C0083,1,261.38,261.38,261.38,15,1,0
O03689,P099,C0169,2,2642.26,5284.52,2642.26,15,1,0
O03937,P031,C0115,1,40591.56,40591.56,40591.56,10,0,0
O04614,P027,C0258,2,2314.17,4628.34,2314.17,15,1,0
O00389,P008,C0364,2,766.91,1533.82,766.91,25,1,0
O00399,P050,C0252,4,432.65,1730.6,432.65,25,1,0
O00401,P015,C0494,1,1327.85,1327.85,1327.85,15,1,0
O00915,P021,C0067,2,13535.83,27071.66,13535.83,10,0,0
O02376,P049,C0177,1,1008.93,1008.93,1008.93,25,1,0
O02569,P046,C0494,3,689.91,2069.73,689.91,20,1,0
O02662,P071,C0340,1,1347.76,1347.76,1347.76,15,1,0
O03000,P061,C0226,2,7653.8,15307.6,7653.8,20,1,0
O03054,P008,C0363,2,920.03,1840.06,920.03,10,0,0
O03357,P037,C0142,2,257.6,515.2,257.6,25,1,0
O03879,P068,C0444,1,542.53,542.53,542.53,35,1,0
O03919,P084,C0235,2,190.31,380.62,190.31,10,0,0
O04707,P019,C0436,1,901.09,901.09,901.09,10,0,0
O04851,P071,C0370,3,1280.22,3840.66,1280.22,20,1,0
O00132,P078,C0340,1,716.99,716.99,716.99,25,1,0
O00184,P037,C0358,1,236.17,236.17,236.17,30,1,0
O00190,P087,C0171,2,727.71,1455.42,727.71,10,0,0
O00297,P017,C0312,2,268.91,537.82,268.91,25,1,0
O00627,P076,C0273,1,4795.13,4795.13,4795.13,30,1,0
O01104,P033,C0194,1,105.3,105.3,105.3,20,1,0
O01284,P010,C0343,1,1673.57,1673.57,1673.57,15,1,0
O02768,P088,C0490,2,803.93,1607.86,803.93,25,1,0
O02834,P051,C0483,2,246.26,492.52,246.26,15,1,0
O02901,P021,C0308,15,4566.0,68490.0,4566.0,70,1,1
O03316,P076,C0242,1,4272.94,4272.94,4272.94,35,1,0
O03407,P063,C0079,3,581.98,1745.94,581.98,10,0,0
O03485,P005,C0332,3,1322.29,3966.87,1322.29,15,1,0
O03508,P036,C0200,15,2022.0,30330.0,2022.0,80,1,1
O04504,P082,C0276,1,5232.81,5232.81,5232.81,10,0,0
O04662,P075,C0441,3,11995.28,35985.84,11995.279999999999,30,1,0
O04935,P039,C0451,2,111.15,222.3,111.15,15,1,0
O00330,P051,C0171,5,251.12,1255.6,251.11999999999998,10,0,0
O00353,P018,C0486,4,2940.06,11760.24,2940.06,35,1,0
O00364,P055,C0230,1,402.28,402.28,402.28,15,1,0
O00497,P026,C0432,1,58.8,58.8,58.8,40,1,0
O00502,P036,C0359,1,7029.46,7029.46,7029.46,30,1,0
O00550,P070,C0010,1,913.71,913.71,913.71,10,0,0
O00696,P054,C0035,3,23745.19,71235.57,23745.190000000002,10,0,0
O00947,P044,C0044,3,1507.57,4522.71,1507.57,10,0,0
O01176,P001,C0098,1,679.0,679.0,679.0,10,0,0
O02020,P084,C0273,20,461.3,9226.0,461.3,10,0,1
O02380,P037,C0371,1,283.11,283.11,283.11,15,1,0
O03044,P066,C0243,2,10633.66,21267.32,10633.66,20,1,0
O03671,P043,C0106,3,4550.18,13650.54,4550.18,30,1,0
O03862,P063,C0290,3,522.17,1566.51,522.17,20,1,0
O04458,P044,C0142,2,1355.37,2710.74,1355.37,20,1,0
O04600,P079,C0145,2,249.63,499.26,249.63,25,1,0
O00531,P006,C0093,1,5168.68,5168.68,5168.68,15,1,0
O00553,P084,C0413,4,161.75,647.0,161.75,25,1,0
O01013,P033,C0231,1,106.66,106.66,106.66,20,1,0
O01030,P019,C0338,1,706.62,706.62,706.62,30,1,0
O01058,P004,C0341,1,94.71,94.71,94.71,20,1,0
O01092,P073,C0205,5,969.6,4848.0,969.6,10,0,0
O01094,P025,C0028,4,28619.85,114479.4,28619.85,20,1,0
O02069,P002,C0194,1,3740.15,3740.15,3740.15,35,1,0
O02477,P080,C0462,2,15262.63,30525.26,15262.63,20,1,0
O02976,P096,C0322,3,1257.22,3771.66,1257.22,35,1,0
O03321,P057,C0369,2,2837.6,5675.2,2837.6,20,1,0
O03553,P009,C0096,1,3573.67,3573.67,3573.67,40,1,0
O03625,P007,C0228,3,1153.85,3461.55,1153.8500000000001,25,1,0
O04062,P045,C0226,4,666.16,2664.64,666.16,20,1,0
O04089,P005,C0155,2,1232.37,2464.74,1232.37,20,1,0
O04126,P046,C0382,5,660.83,3304.15,660.83,20,1,0
O04866,P092,C0363,2,196.68,393.36,196.68,30,1,0
O04980,P068,C0251,3,678.63,2035.89,678.63,20,1,0
O00004,P087,C0097,2,618.26,1236.52,618.26,25,1,0
O00156,P007,C0382,1,1180.81,1180.81,1180.81,25,1,0
O00166,P059,C0454,4,28166.91,112667.64,28166.91,30,1,0
O00274,P036,C0160,2,9200.71,18401.42,9200.71,10,0,0
O00770,P038,C0031,2,383.05,766.1,383.05,20,1,0
O01339,P082,C0200,1,4543.4,4543.4,4543.4,20,1,0
O01564,P012,C0131,2,262.7,525.4,262.7,15,1,0
O01581,P076,C0394,4,4162.42,16649.68,4162.42,40,1,0
O02384,P038,C0029,2,408.07,816.14,408.07,15,1,0
O02656,P028,C0424,2,3264.18,6528.36,3264.18,30,1,0
O02708,P075,C0094,2,12966.52,25933.04,12966.52,25,1,0
O02740,P072,C0339,3,1538.63,4615.89,1538.63,10,0,0
O02842,P008,C0472,2,660.25,1320.5,660.25,35,1,0
O02907,P025,C0096,2,25511.3,51022.6,25511.3,30,1,0
O03016,P074,C0352,1,2185.92,2185.92,2185.92,25,1,0
O03320,P086,C0244,2,18688.86,37377.72,18688.86,10,0,0
O03475,P048,C0312,2,3808.17,7616.34,3808.17,10,0,0
O03476,P028,C0182,4,4220.39,16881.56,4220.39,10,0,0
O03495,P072,C0083,4,1602.77,6411.08,1602.77,10,0,0
O03720,P036,C0427,2,7147.5,14295.0,7147.5,30,1,0
O03728,P057,C0090,1,3021.46,3021.46,3021.46,10,0,0
O03834,P100,C0312,3,356.27,1068.81,356.27,40,1,0
O03872,P017,C0066,1,313.84,313.84,313.84,15,1,0
O04759,P075,C0382,1,13044.1,13044.1,13044.1,25,1,0
O04814,P058,C0265,2,713.62,1427.24,713.62,20,1,0
O04994,P051,C0426,3,226.52,679.56,226.51999999999998,20,1,0
O00025,P077,C0147,1,22189.81,22189.81,22189.81,15,1,1
O00608,P047,C0450,4,524.67,2098.68,524.67,35,1,0
O00985,P096,C0048,5,1679.89,8399.45,1679.89,15,1,0
O01203,P008,C0239,1,846.79,846.79,846.79,15,1,0
O01319,P093,C0181,3,283.47,850.41,283.46999999999997,10,0,0
O01466,P076,C0441,1,5969.87,5969.87,5969.87,10,0,0
O01613,P076,C0377,2,4576.06,9152.12,4576.06,30,1,0
O01713,P025,C0269,2,32133.62,64267.24,32133.62,10,0,0
O02506,P044,C0459,1,1526.24,1526.24,1526.24,10,0,0
O02718,P025,C0123,2,30453.94,60907.88,30453.94,15,1,0
O03384,P062,C0338,1,1117.98,1117.98,1117.98,10,0,0
O03611,P071,C0200,2,1276.49,2552.98,1276.49,20,1,0
O03822,P008,C0446,2,756.99,1513.98,756.99,25,1,0
O00253,P011,C0320,2,539.05,1078.1,539.05,15,1,0
O00363,P075,C0078,2,15291.61,30583.22,15291.61,10,0,0
O00557,P051,C0495,2,195.21,390.42,195.21,30,1,0
O00629,P083,C0035,4,617.39,2469.56,617.39,25,1,0
O00718,P048,C0398,3,3086.99,9260.97,3086.99,25,1,0
O00873,P008,C0386,3,606.98,1820.94,606.98,40,1,0
O00901,P074,C0390,2,2354.23,4708.46,2354.23,20,1,0
O01547,P077,C0318,2,4069.16,8138.32,4069.16,20,1,0
O01666,P084,C0194,1,192.36,192.36,192.36,10,0,0
O01734,P050,C0097,5,380.06,1900.3,380.06,35,1,0
O01981,P081,C0072,2,11097.85,22195.7,11097.85,15,1,0
O02120,P096,C0276,2,1535.22,3070.44,1535.22,20,1,0
O02306,P025,C0180,1,32397.9,32397.9,32397.9,10,0,0
O02552,P061,C0057,3,6839.75,20519.25,6839.75,30,1,0
O02799,P032,C0394,1,253.66,253.66,253.66,20,1,0
O02836,P098,C0467,2,205.61,411.22,205.61,25,1,0
O03076,P050,C0468,4,496.05,1984.2,496.05,15,1,0
O03405,P019,C0142,2,857.62,1715.24,857.62,15,1,0
O04044,P084,C0320,1,189.35,189.35,189.35,10,0,0
O04097,P062,C0087,4,1027.54,4110.16,1027.54,20,1,0
O04301,P097,C0181,1,417.67,417.67,417.67,10,0,0
O04585,P068,C0281,1,540.14,540.14,540.14,35,1,0
O04789,P027,C0243,3,2157.93,6473.79,2157.93,20,1,0
O00295,P098,C0031,1,202.14,202.14,202.14,25,1,0
O00563,P058,C0073,2,708.92,1417.84,708.92,20,1,0
O00580,P015,C0112,2,1181.8,2363.6,1181.8,25,1,0
O00727,P087,C0094,3,568.84,1706.52,568.84,30,1,0
O00748,P100,C0093,2,389.84,779.68,389.84,35,1,0
O00854,P063,C0205,1,422.06,422.06,422.06,35,1,0
O01982,P067,C0081,1,7027.56,7027.56,7027.56,35,1,0
O02253,P003,C0066,3,156.92,470.76,156.92,20,1,0
O02454,P033,C0496,2,98.21,196.42,98.21,25,1,0
O02770,P059,C0190,2,24152.63,48305.26,24152.63,40,1,0
O02900,P100,C0392,2,484.14,968.28,484.14,15,1,0
O03068,P075,C0303,3,15355.54,46066.62,15355.54,10,0,0
O03081,P055,C0421,2,376.77,753.54,376.77,20,1,0
O03177,P099,C0157,1,2643.71,2643.71,2643.71,15,1,0
O03295,P091,C0036,2,46706.19,93412.38,46706.19,15,1,0
O03313,P079,C0080,2,276.97,553.94,276.97,20,1,0
O03323,P018,C0172,2,3330.71,6661.42,3330.71,25,1,0
O03328,P062,C0456,3,1143.62,3430.86,1143.6200000000001,10,0,0
O03459,P096,C0424,4,1768.97,7075.88,1768.97,10,0,0
O03991,P003,C0097,3,182.34,547.02,182.34,10,0,0
O04020,P052,C0191,4,3535.72,14142.88,3535.72,25,1,0
O04177,P030,C0210,1,2360.93,2360.93,2360.93,10,0,0
O04197,P089,C0454,2,135.76,271.52,135.76,10,0,0
O04320,P033,C0014,1,104.51,104.51,104.51,20,1,0
O04413,P035,C0014,1,61.24,61.24,61.24,10,0,0
O04426,P095,C0485,1,3665.12,3665.12,3665.12,25,1,0
O04859,P039,C0164,1,103.48,103.48,103.48,20,1,0
O00141,P018,C0225,1,3007.54,3007.54,3007.54,30,1,0
O00226,P044,C0432,2,1500.1,3000.2,1500.1,10,0,0
O00499,P015,C0461,1,1402.04,1402.04,1402.04,10,0,0
O00532,P085,C0174,2,5441.51,10883.02,5441.51,10,0,0
O00705,P006,C0196,2,5161.59,10323.18,5161.59,15,1,0
O00755,P071,C0065,1,1207.68,1207.68,1207.68,25,1,0
O01265,P051,C0223,2,235.25,470.5,235.25,15,1,0
O01314,P086,C0098,2,18280.21,36560.42,18280.21,10,0,0
O01491,P037,C0171,1,282.65,282.65,282.65,15,1,0
O01950,P049,C0341,2,1226.48,2452.96,1226.48,10,0,0
O02042,P001,C0405,2,700.24,1400.48,700.24,10,0,0
O02119,P059,C0428,1,28152.56,28152.56,28152.56,30,1,0
O03036,P006,C0417,1,14181.86,14181.86,14181.86,30,1,1
O04481,P011,C0226,3,554.66,1663.98,554.66,10,0,0
O04485,P090,C0458,1,7674.81,7674.81,7674.81,15,1,0
O04493,P099,C0288,1,2457.42,2457.42,2457.42,20,1,0
O04700,P010,C0243,1,1552.07,1552.07,1552.07,20,1,0
O04813,P046,C0169,1,631.29,631.29,631.29,25,1,0
O04917,P013,C0409,1,6311.96,6311.96,6311.96,40,1,0
O00056,P079,C0080,3,311.63,934.89,311.63,10,0,0
O00229,P059,C0322,4,27350.56,109402.24,27350.56,30,1,0
O00803,P100,C0462,2,499.57,999.14,499.57,15,1,0
O01590,P017,C0353,1,330.53,330.53,330.53,10,0,0
O01855,P013,C0397,3,8490.56,25471.68,8490.56,20,1,0
O02680,P099,C0255,3,2190.61,6571.83,2190.61,30,1,0
O02861,P070,C0159,4,809.0,3236.0,809.0,20,1,0
O02941,P098,C0375,2,156.97,313.94,156.97,40,1,0
O03411,P046,C0276,1,762.25,762.25,762.25,10,0,0
O03557,P095,C0223,2,3882.26,7764.52,3882.26,20,1,0
O03665,P099,C0129,2,1850.71,3701.42,1850.71,40,1,0
O04193,P014,C0488,2,11674.0,23348.0,11674.0,15,1,0
O04196,P001,C0154,2,693.5,1387.0,693.5,10,0,0
O04393,P033,C0036,2,103.78,207.56,103.78,20,1,0
O00390,P016,C0395,1,3549.54,3549.54,3549.54,30,1,0
O00588,P076,C0418,2,5304.22,10608.44,5304.22,20,1,0
O01423,P020,C0194,3,2478.03,7434.09,2478.03,15,1,0
O01603,P031,C0081,2,42085.01,84170.02,42085.01,10,0,0
O01843,P053,C0112,1,4130.73,4130.73,4130.73,40,1,0
O01906,P077,C0205,6,4084.05,24504.3,4084.0499999999997,15,1,0
O02722,P096,C0010,3,1460.07,4380.21,1460.07,25,1,0
O02894,P081,C0412,2,9269.06,18538.12,9269.06,30,1,0
O03127,P001,C0163,1,694.3,694.3,694.3,10,0,0
O03206,P093,C0016,2,279.96,559.92,279.96,10,0,0
O03599,P008,C0393,2,795.92,1591.84,795.92,20,1,0
O04030,P092,C0392,2,206.12,412.24,206.12,25,1,0
O04113,P050,C0324,25,522.93,13073.25,522.93,10,0,1
O04601,P072,C0146,2,1393.73,2787.46,1393.73,20,1,0
O04698,P025,C0443,1,32830.69,32830.69,32830.69,10,0,0
O00035,P089,C0409,2,110.96,221.92,110.96,25,1,0
O00037,P044,C0200,4,1405.83,5623.32,1405.83,15,1,0
O00147,P078,C0300,3,780.11,2340.33,780.11,20,1,0
O00155,P014,C0479,1,8829.98,8829.98,8829.98,35,1,0
O00214,P024,C0411,1,1472.8,1472.8,1472.8,30,1,0
O00259,P096,C0328,2,1440.84,2881.68,1440.84,25,1,0
O01353,P084,C0331,3,158.77,476.31,158.77,25,1,0
O01442,P086,C0184,2,15336.32,30672.64,15336.32,25,1,0
O01501,P051,C0066,2,218.3,436.6,218.3,20,1,0
O01510,P065,C0492,1,161.72,161.72,161.72,10,0,0
O01512,P022,C0018,1,1485.26,1485.26,1485.26,30,1,0
O01764,P061,C0121,1,6397.08,6397.08,6397.08,35,1,0
O01823,P015,C0461,2,1418.67,2837.34,1418.67,10,0,0
O01955,P046,C0340,2,634.53,1269.06,634.53,25,1,0
O01978,P041,C0056,1,6862.5,6862.5,6862.5,30,1,0
O02032,P052,C0113,2,4299.47,8598.94,4299.47,10,0,0
O02282,P085,C0312,3,19957.85,59873.55,19957.850000000002,35,1,1
O03034,P070,C0339,4,886.25,3545.0,886.25,10,0,0
O03375,P093,C0464,2,274.28,548.56,274.28,10,0,0
O03787,P071,C0140,3,1308.54,3925.62,1308.54,20,1,0
O00232,P067,C0349,2,9104.32,18208.64,9104.32,10,0,0
O01093,P079,C0032,1,239.39,239.39,239.39,30,1,0
O01293,P009,C0225,2,3630.95,7261.9,3630.95,40,1,0
O01615,P007,C0028,3,1005.15,3015.45,1005.15,35,1,0
O01618,P017,C0405,1,290.84,290.84,290.84,20,1,0
O01837,P049,C0426,2,1015.84,2031.68,1015.84,25,1,0
O02604,P021,C0227,2,13696.12,27392.24,13696.12,10,0,0
O03723,P054,C0106,5,19992.99,99964.95,19992.989999999998,25,1,0
O03798,P024,C0231,1,1767.84,1767.84,1767.84,15,1,0
O03934,P023,C0113,1,8217.79,8217.79,8217.79,20,1,0
O04024,P054,C0436,1,24261.41,24261.41,24261.41,10,0,0
O04147,P004,C0312,1,446.73,446.73,446.73,10,0,1
O04594,P064,C0490,1,2811.41,2811.41,2811.41,30,1,0
O04770,P008,C0200,1,752.9,752.9,752.9,25,1,0
O00001,P067,C0303,3,9640.51,28921.53,9640.51,10,0,0
O00310,P073,C0223,1,967.36,967.36,967.36,10,0,0
O00424,P029,C0490,3,321.51,964.53,321.51,30,1,0
O00667,P037,C0143,1,299.3,299.3,299.3,10,0,0
O00826,P066,C0323,1,12359.38,12359.38,12359.38,10,0,0
O01261,P016,C0475,2,4601.12,9202.24,4601.12,10,0,0
O01303,P015,C0246,2,1051.26,2102.52,1051.26,30,1,0
O01335,P075,C0462,2,14474.56,28949.12,14474.56,15,1,0
O01348,P014,C0055,2,9476.89,18953.78,9476.89,30,1,0
O01505,P051,C0322,2,220.92,441.84,220.92,20,1,0
O01641,P001,C0341,3,693.97,2081.91,693.9699999999999,10,0,0
O01752,P056,C0145,1,13439.3,13439.3,13439.3,10,0,0
O01880,P027,C0329,1,2276.9,2276.9,2276.9,20,1,0
O02256,P046,C0392,3,635.39,1906.17,635.39,25,1,0
O02503,P082,C0341,2,5049.64,10099.28,5049.64,10,0,0
O03087,P015,C0073,1,1125.8,1125.8,1125.8,30,1,0
O03306,P012,C0040,2,250.92,501.84,250.92,20,1,0
O04761,P046,C0269,2,508.07,1016.14,508.07,40,1,0
O00040,P034,C0354,2,24041.05,48082.1,24041.05,10,0,0
O00169,P010,C0131,2,1590.29,3180.58,1590.29,20,1,0
O00610,P046,C0090,5,716.77,3583.85,716.77,15,1,0
O01680,P052,C0066,1,3017.2,3017.2,3017.2,35,1,0
O01696,P081,C0118,2,8996.34,17992.68,8996.34,30,1,0
O01745,P099,C0439,1,2735.61,2735.61,2735.61,10,0,0
O02317,P084,C0182,3,155.03,465.09,155.03,25,1,0
O03117,P052,C0079,3,3566.3,10698.9,3566.2999999999997,25,1,0
O03173,P043,C0452,2,5384.4,10768.8,5384.4,20,1,0
O03195,P059,C0200,1,29805.21,29805.21,29805.21,25,1,0
O03248,P068,C0326,3,758.29,2274.87,758.29,10,0,0
O04167,P051,C0209,3,234.97,704.91,234.97,15,1,0
O04366,P063,C0339,1,561.17,561.17,561.17,15,1,0
O04547,P091,C0066,1,44257.84,44257.84,44257.84,20,1,0
O00144,P090,C0440,4,5670.18,22680.72,5670.18,40,1,0
O01117,P064,C0360,1,3494.92,3494.92,3494.92,10,0,0
O01291,P063,C0106,1,600.28,600.28,600.28,10,0,0
O01302,P051,C0139,2,220.89,441.78,220.89,20,1,0
O03735,P077,C0023,20,8565.51,171310.2,8565.51,30,1,1
O04146,P066,C0420,15,2760.0,41400.0,2760.0,80,1,1
O04207,P053,C0457,3,4000.74,12002.22,4000.74,40,1,0
O04262,P019,C0115,3,735.05,2205.15,735.0500000000001,25,1,0
O04340,P099,C0194,1,2541.39,2541.39,2541.39,15,1,0
O00374,P021,C0065,2,12179.27,24358.54,12179.27,20,1,0
O00775,P075,C0402,1,15339.3,15339.3,15339.3,10,0,0
O01325,P055,C0097,2,283.43,566.86,283.43,40,1,0
O01355,P091,C0174,4,49397.65,197590.6,49397.65,10,0,0
O01449,P029,C0182,4,438.12,1752.48,438.12,10,0,0
O01487,P029,C0115,1,405.96,405.96,405.96,15,1,0
O01521,P087,C0028,1,642.79,642.79,642.79,20,1,0
O02342,P044,C0409,2,1496.37,2992.74,1496.37,15,1,0
O02522,P100,C0060,45,491.59,22121.55,491.59,15,1,1
O02899,P039,C0098,2,110.02,220.04,110.02,15,1,0
O02968,P075,C0396,1,15588.05,15588.05,15588.05,10,0,0
O02986,P016,C0094,1,4254.38,4254.38,4254.38,15,1,0
O03028,P043,C0232,1,21192.07,21192.07,21192.07,10,0,1
O03030,P007,C0422,3,1076.37,3229.11,1076.3700000000001,30,1,0
O03544,P080,C0123,1,11585.51,11585.51,11585.51,40,1,0
O03653,P080,C0367,1,17372.18,17372.18,17372.18,10,0,0
O03758,P016,C0276,3,4061.01,12183.03,4061.01,20,1,0
O04757,P034,C0098,1,18658.03,18658.03,18658.03,30,1,0
O00046,P005,C0273,2,1103.1,2206.2,1103.1,30,1,0
O00421,P063,C0296,2,517.69,1035.38,517.69,20,1,0
O00642,P013,C0218,2,9074.69,18149.38,9074.69,15,1,0
O00740,P014,C0218,1,11560.71,11560.71,11560.71,15,1,0
O01202,P036,C0492,3,7938.16,23814.48,7938.16,20,1,0
O01520,P025,C0462,1,31067.7,31067.7,31067.7,15,1,0
O01748,P100,C0094,5,470.63,2353.15,470.63,20,1,0
O01995,P100,C0426,2,472.56,945.12,472.56,20,1,0
O02209,P075,C0386,1,12817.57,12817.57,12817.57,25,1,0
O03602,P020,C0252,1,2420.14,2420.14,2420.14,20,1,0
O03738,P068,C0231,1,618.84,618.84,618.84,25,1,0
O03999,P076,C0081,2,5964.05,11928.1,5964.05,10,0,0
O04599,P054,C0486,2,16256.38,32512.76,16256.38,40,1,0
O00094,P014,C0368,1,10077.93,10077.93,10077.93,25,1,0
O00118,P044,C0077,20,3688.55,73771.0,3688.55,30,1,1
O00400,P038,C0172,2,378.57,757.14,378.57,20,1,0
O00459,P041,C0163,1,7236.77,7236.77,7236.77,25,1,0
O00988,P033,C0250,1,99.74,99.74,99.74,25,1,0
O01220,P012,C0490,1,281.59,281.59,281.59,10,0,0
O01595,P074,C0245,1,2353.67,2353.67,2353.67,20,1,0
O01750,P075,C0081,1,11238.56,11238.56,11238.56,35,1,0
O01947,P009,C0031,3,5102.02,15306.06,5102.0199999999995,15,1,0
O01965,P087,C0035,1,647.59,647.59,647.59,20,1,0
O01973,P092,C0218,2,208.56,417.12,208.56,25,1,0
O02053,P085,C0287,3,4536.94,13610.82,4536.94,25,1,0
O02268,P076,C0392,1,5785.89,5785.89,5785.89,15,1,0
O02461,P024,C0451,2,1800.71,3601.42,1800.71,15,1,0
O02563,P060,C0183,4,563.76,2255.04,563.76,35,1,0
O03003,P029,C0314,1,286.82,286.82,286.82,40,1,0
O04811,P010,C0314,2,1807.92,3615.84,1807.92,10,0,0
O01357,P024,C0172,1,1883.25,1883.25,1883.25,10,0,0
O01460,P073,C0190,4,853.59,3414.36,853.59,20,1,0
O01996,P061,C0395,2,8275.14,16550.28,8275.14,15,1,0
O02028,P027,C0242,2,2258.27,4516.54,2258.27,15,1,0
O02189,P044,C0147,1,1537.2,1537.2,1537.2,10,0,0
O03750,P065,C0240,1,157.49,157.49,157.49,10,0,0
O03753,P093,C0332,1,217.61,217.61,217.61,30,1,0
O03911,P086,C0141,3,18069.68,54209.04,18069.68,15,1,0
O04025,P023,C0112,2,8168.65,16337.3,8168.65,20,1,0
O04033,P065,C0447,1,125.75,125.75,125.75,30,1,0
O04418,P062,C0369,3,1133.05,3399.15,1133.05,10,0,0
O04721,P032,C0346,3,257.1,771.3,257.09999999999997,15,1,0
O04792,P096,C0032,1,1429.43,1429.43,1429.43,25,1,0
O00075,P017,C0205,2,297.15,594.3,297.15,20,1,0
O00609,P087,C0242,2,518.27,1036.54,518.27,35,1,0
O00885,P029,C0290,1,355.81,355.81,355.81,25,1,0
O01344,P073,C0421,20,1664.18,33283.6,1664.1799999999998,15,1,1
O01441,P086,C0182,2,17275.46,34550.92,17275.46,15,1,0
O01529,P073,C0398,2,794.57,1589.14,794.57,25,1,0
O01845,P082,C0020,1,4071.78,4071.78,4071.78,30,1,0
O01909,P073,C0218,20,1798.16,35963.2,1798.1599999999999,35,1,1
O01940,P081,C0244,1,10383.3,10383.3,10383.3,20,1,0
O02065,P012,C0445,4,277.52,1110.08,277.52,10,0,0
O02166,P044,C0413,25,1338.71,33467.75,1338.71,20,1,1
O02172,P073,C0195,2,925.83,1851.66,925.83,10,0,0
O02206,P071,C0395,2,1160.68,2321.36,1160.68,30,1,0
